"Interlimb","BodyWidth","PelvicWidth","PelvicHeight","HeadWidth","SnoutEye","EyeDiameter","HeadDepth","TailWidth","UpperArm","LowerArm","Hand","UpperLeg","LowerLeg","Foot","Neck","PosSkull","PelvicGap","TailLength","Size","Genus","Genus_species"
4.3577865247049,1.59039588350792,0.715397864708035,0.998064750457305,1.17570610081307,0.396841884962333,0.303736425671771,0.942265907726767,1.09593824018904,0.708052520514869,0.721712283400405,0.772614230002165,0.887240259121826,0.856119195566572,1.14368297744462,1.09091247837267,0.649225334125746,0.69503708606733,8.17867563964153,3.09880672292507,"Bellatorias","Bellatorias_frerei"
4.31565776972754,1.43227127631049,0.805940852508509,1.06962424784362,1.19935753255497,0.423132125147943,0.302096043880928,0.845210043817785,1.02725832500492,0.712511803386773,0.645899131551742,0.745587531637204,0.969276968709342,0.902268969445023,1.15435609352102,1.39214554223776,0.623299580177444,0.573488324087153,8.17888525926991,3.63609112365364,"Bellatorias","Bellatorias_major"
3.89649562006838,1.44997770874149,0.661520382395867,0.847240206429735,1.11602279579985,0.353975169202167,0.285395142437367,0.778873161114515,0.97545503907697,0.861509963551604,0.771418810379211,0.833822375106187,1.19418698779576,0.980992556766053,1.19227015474954,1.25147899773281,0.63234192380339,0.621266888425223,9.68852614139986,3.15598812067259,"Bellatorias","Bellatorias_obiri"
4.31152142550874,1.5972136817972,0.56922947777702,1.03507004814188,1.34523677037836,0.378019047765539,0.259706923187969,1.0099475098922,0.59402993220299,0.866512847064943,0.835914883812123,1.1453300771266,1.02218669519332,0.886696766684347,1.45152443220394,1.02368975303732,0.760976714161358,0.470027660073141,7.78369240641908,3.43552853821686,"Corucia","Corucia_zebrata"
6.30614636988413,1.22748817393015,0.731748988710049,0.697652094989768,1.12401151385729,0.506709490156189,0.347491821218873,0.937219835215748,0.694094158253738,0.783042576654474,0.644283043949326,0.778002166278432,0.922691593543628,0.81654648091875,0.93988828776777,1.29864690865074,0.995629296632231,0.656142833069424,8.33565278306091,1.90887302202983,"Cyclodomorphus","Cyclodomorphus_branchialis"
7.91213502853399,1.46094194048337,0.804098282498309,0.873724110393161,1.10200879323232,0.498985099913108,0.271900862382484,0.853516614366207,0.881727079116707,0.583416419946521,0.554205584105577,0.651241579878576,0.880126485371998,0.778488782582961,0.949552239048762,1.20124560540429,0.889529973622165,0.567810630935606,13.1660839955421,2.525357622702,"Cyclodomorphus","Cyclodomorphus_casuarinae"
7.93977459403853,1.38353708256564,0.872260198964736,0.895721791533428,1.07691032820253,0.460869303527573,0.325442487017203,0.952401282491456,0.897580135499265,0.682941407445093,0.59257943210627,0.600941979952536,0.82673077180173,0.790260771472179,0.927313638952657,1.17911924632357,0.84508191846437,0.524285291361761,10.9624872009703,2.15290297205145,"Cyclodomorphus","Cyclodomorphus_celatus"
5.22487779590476,1.31840916681144,0.66688314582163,0.873692426890092,1.25275745815543,0.565398145891376,0.294216916569551,0.995781569303033,0.705275957901171,0.804585365146918,0.756338397966961,0.704508101659581,0.902359059909483,0.825957363871196,1.07499873822715,0.941775680311145,1.11198381386378,0.605454646494365,7.81639261127379,2.97220294988667,"Cyclodomorphus","Cyclodomorphus_gerrardii"
7.73843780643159,1.48074986115474,0.856125109089084,0.902671934750289,1.0986172466301,0.461318298661523,0.284664683200327,0.926001428093735,0.987577831197352,0.64402860950996,0.553738983829793,0.692482172607888,0.80969044445357,0.707287427998921,0.886408586025289,1.30476921184768,0.835375319336499,0.598715555131342,10.4623804763304,2.1878197108585,"Cyclodomorphus","Cyclodomorphus_m.elongatus"
5.7504551771913,1.36969403645701,0.818072613993226,0.862424932583252,1.16749468288499,0.40945790698321,0.29157855073063,0.913185570969556,0.940673890095694,0.65567229915598,0.566799021981289,0.652299499263203,0.840501733280197,0.677764138453674,0.911330531028528,1.25569340008113,0.852306532904919,1.19869308189319,9.30892770406639,2.29081466918543,"Cyclodomorphus","Cyclodomorphus_m.melanops"
5.66926867154066,1.49343358775554,0.83741439084107,0.87299781383847,1.15070903993848,0.519571484668805,0.310886748293075,0.912059315775466,0.821361718812168,0.821094174278353,0.639698980351757,0.723440419435864,0.923831275263328,0.788186196619103,0.962090143598878,1.24622243851045,0.873265358372285,0.469273112311577,8.53467062869972,2.2347599768252,"Cyclodomorphus","Cyclodomorphus_m.siticulosus"
7.32071343842158,1.54461110411034,0.844506831234062,0.856732026870388,1.04023100295622,0.448337867692557,0.312166134119628,0.777086692922844,0.977047318578379,0.801658125736448,0.602302707785681,0.598066253852301,0.935287986949348,0.763772123417935,0.86496285165524,1.28134575253602,0.791611677837289,0.578336482676845,10.5646267359811,2.80476865919694,"Cyclodomorphus","Cyclodomorphus_maximus"
7.96806719554392,1.11980321253642,0.815004704982129,0.879372091670613,1.04620667849187,0.529374426551981,0.329409567170477,0.927884276490978,0.718926914557407,0.437319597795289,0.516358962331883,0.582856152256383,0.828493458810231,0.736201985249537,0.936403489435042,1.44187679078284,0.832043130870257,0.849318201562388,16.7753557476795,2.13434215989916,"Cyclodomorphus","Cyclodomorphus_michaeli"
6.94995851030364,1.32912866731123,0.727356126548584,0.784361645011142,1.2108315011784,0.522907763340761,0.336032529884555,0.927946973469466,0.72992780407321,0.788219161298082,0.642919381156674,0.764216837734899,0.954520974557275,0.786076096694226,1.00681175089135,1.30212605330265,0.974237168912746,0.440614082552708,8.05192232960618,2.05117385426682,"Cyclodomorphus","Cyclodomorphus_praealtus"
7.28333612285748,1.48910551358083,0.883825845471813,0.805080723601319,1.13698553578382,0.503028539710021,0.260446552335843,0.796853621316342,0.842925394112213,0.585769682690361,0.618443031764984,0.660283723385724,0.864785980183724,0.729156322514246,0.908507152326744,1.55327691140365,0.820359627844848,0.74514040695363,9.9540102312712,2.14106138109957,"Cyclodomorphus","Cyclodomorphus_venustus"
4.10131924669125,1.72557673218809,0.646424513854851,0.822523427319177,1.27377226278877,0.481141940889385,0.28052104999271,0.879605553034054,1.09159841835933,0.73225143486807,0.660908038289969,0.861751182758538,1.06244615817918,0.906350066185347,1.24558310142016,1.1257513839071,0.7046179074292,0.61523492926567,6.59475737493316,3.29569580242948,"Egernia","Egernia_cunninghami"
4.34420041292758,1.89861636605371,0.794987906272244,0.777448014397842,1.05747084958567,0.417264796169988,0.360029359527202,0.803603993508793,1.09516623124557,1.02085247883034,0.884533670052087,0.8591469844444,1.05470139297392,0.955616389753611,1.01977546792577,1.49104466802483,0.569123333714154,0.656207358283554,3.15994999400413,2.56486780654468,"Egernia","Egernia_cygnitos"
4.00406777727248,2.00106242655747,0.755498585872583,0.985212003575088,1.27680008290989,0.479005532684793,0.332240030938626,0.938731279498654,1.216121066913,0.829778070972222,0.830076982381074,0.816625968982749,1.11209989663262,0.874913693708824,1.122412340238,1.68003157345078,0.584670715713857,0.431478618677379,2.77643862111869,2.59390240208033,"Egernia","Egernia_depressa"
4.05281460661531,1.83921186351755,0.79530282611263,0.884048428355824,1.157396735766,0.37290931693843,0.322536187117585,0.818118890796189,1.03635306793179,0.817526265739473,0.700779129566457,0.611885371059084,1.14198848429138,0.877825865260308,0.988794907130345,1.23191933664801,0.617811621626242,0.755300634784312,8.09333224330377,3.11346052750297,"Egernia","Egernia_douglasi"
4.43926273876019,1.98920814056122,0.753390290258515,0.861445671057478,1.17736903128524,0.451104987801498,0.34155091933542,0.904158269570245,1.22802467443371,0.990033072895912,0.831771655248609,0.82877427991438,1.06811470035258,0.958111025586371,1.1049824169636,1.23656719413627,0.550617848897908,0.547170867263544,3.01296168596721,2.59114243697448,"Egernia","Egernia_eos"
4.51331112944645,1.83410249917986,0.737992951462129,0.747646929024861,1.07542245294045,0.403015253809261,0.335743886348323,0.801280137706701,1.1696636624814,1.07159150946318,0.899965241681288,0.853993919953996,1.01259497991315,0.992367598353146,1.05565478459772,1.51613419056609,0.644058217399362,0.581537219850245,3.23592133638409,2.56891189385806,"Egernia","Egernia_epsisolus"
4.297177004432,1.64246163928554,0.749387633441887,0.827937903453266,1.12988565730653,0.400748257677099,0.328647106714273,0.813491876784507,0.980653042523007,0.81632948916587,0.703340923435217,0.75454692868073,1.03688936062639,0.884819133461506,1.19889123112605,1.33703136114606,0.69160352676685,0.541468035316531,8.06225869323137,2.74122664612818,"Egernia","Egernia_formosa"
4.2700565874766,1.72310592784774,0.778122445827259,1.02141224784003,1.40490581231648,0.413356459730439,0.323599057046115,1.00605900790719,1.18203075790672,0.849995854743654,0.798368476507934,0.828568805606607,1.00066006639234,0.848646119364942,1.09041746907666,1.02394300167512,0.738642685999944,0.357679875358584,5.43268489931434,2.98350578853819,"Egernia","Egernia_hosmeri"
4.23054410791705,1.48460080007643,0.689064087820901,0.943547983891121,1.1430289815987,0.415481963152542,0.264987921799196,0.859133813487341,0.983367790518243,0.760300480491965,0.723345408154563,0.89312866039203,0.975728499078987,0.888449594385486,1.28788904551559,1.33830836901468,0.755812396771402,0.446898549196482,9.29167017756721,3.26501251122342,"Egernia","Egernia_kingii"
4.27908884269953,1.48165172123501,0.706243060486911,0.71706042924814,1.21072580362423,0.534640256047413,0.316653885555979,0.83326519366801,0.962909719276074,0.798682393537414,0.786226029509332,1.03846740107799,1.06616642108781,1.00552359621425,1.40068535505248,1.40953592949349,0.854408232610413,0.233065126946481,6.89033610184956,2.50164886162265,"Egernia","Egernia_mcpheei"
4.15575526563616,1.56865591129844,0.772006087891849,0.684767264169659,1.07118103704083,0.539369224632675,0.356512707113282,0.657001988823048,0.836079800230181,0.807493067033079,0.691503218543688,0.922990040812174,1.0736454105923,0.948455234177409,1.41816483308841,1.18503509511894,0.628250964055848,0.494189042855646,9.36544095345283,2.49925974379881,"Egernia","Egernia_napoleonis"
3.77828774156794,1.54194901379637,0.698365427269017,0.802466341146571,1.14406381231261,0.441094927545494,0.329042587080308,0.755908645995303,0.918180522803429,0.864822265439055,0.77453172405581,0.649610627402745,1.09970322187635,0.941511682396087,1.01851497145526,1.32652812769196,0.697319186928539,0.609330374294345,10.2755448799699,2.76820760649922,"Egernia","Egernia_pilbarensis"
4.43335260731676,1.51347825869786,0.764807996996199,0.869477046476649,1.11848079387178,0.528473125907056,0.261672623701125,0.802512986002125,0.991339570943802,0.651089750154327,0.655614348835038,0.807490044550907,0.967359197936033,0.905372196010291,1.31635657617488,1.45194371664019,0.727103007990273,0.578394531350903,7.50605784470634,2.58481567834896,"Egernia","Egernia_richardi"
4.27167675188248,1.45834514744973,0.77893629248745,1.04789024898191,1.20403509108728,0.389425576766597,0.302243287608531,1.02149717316258,0.928184879298085,0.775871290134237,0.732705840326483,0.641096325547109,0.965305463353668,0.894725270275507,0.912519311714995,1.12102461068775,0.614873527636284,0.920692651323564,8.0292844979677,3.37976133317297,"Egernia","Egernia_rugosa"
